date,close_price,pct_change
2020-06-25,0.68,0.0625
2020-06-24,0.69,0.014705882352941124
2020-06-23,0.72,0.04347826086956519
2020-06-22,0.71,-0.01388888888888895
2020-06-19,0.7,-0.014084507042253502
2020-06-18,0.71,0.014285714285714235
2020-06-17,0.74,0.04225352112676051
2020-06-16,0.75,0.013513513513513598
2020-06-15,0.71,-0.053333333333333344
2020-06-12,0.71,0.0
2020-06-11,0.66,-0.07042253521126751
2020-06-10,0.75,0.13636363636363624
2020-06-09,0.84,0.11999999999999988
2020-06-08,0.88,0.04761904761904767
2020-06-05,0.91,0.03409090909090917
2020-06-04,0.82,-0.098901098901099
2020-06-03,0.77,-0.060975609756097504
2020-06-02,0.68,-0.11688311688311681
2020-06-01,0.66,-0.02941176470588236
2020-05-29,0.65,-0.015151515151515138
2020-05-28,0.7,0.07692307692307687
2020-05-27,0.68,-0.02857142857142847
2020-05-26,0.69,0.014705882352941124
2020-05-22,0.66,-0.04347826086956508
2020-05-21,0.68,0.030303030303030276
2020-05-20,0.68,0.0
2020-05-19,0.7,0.02941176470588225
2020-05-18,0.73,0.04285714285714293
2020-05-15,0.64,-0.12328767123287665
2020-05-14,0.63,-0.015625
2020-05-13,0.64,0.015873015873015817
2020-05-12,0.69,0.078125
2020-05-11,0.73,0.05797101449275366
2020-05-08,0.69,-0.0547945205479452
2020-05-07,0.63,-0.08695652173913038
2020-05-06,0.72,0.1428571428571428
2020-05-05,0.66,-0.08333333333333326
2020-05-04,0.64,-0.030303030303030276
2020-05-01,0.64,0.0
2020-04-30,0.64,0.0
2020-04-29,0.63,-0.015625
2020-04-28,0.62,-0.015873015873015928
2020-04-27,0.67,0.08064516129032273
2020-04-24,0.6,-0.10447761194029859
2020-04-23,0.61,0.016666666666666607
2020-04-22,0.63,0.032786885245901676
2020-04-21,0.58,-0.07936507936507942
2020-04-20,0.63,0.0862068965517242
2020-04-17,0.65,0.031746031746031855
2020-04-16,0.61,-0.06153846153846154
2020-04-15,0.63,0.032786885245901676
2020-04-14,0.76,0.20634920634920628
2020-04-13,0.76,0.0
2020-04-09,0.73,-0.03947368421052633
2020-04-08,0.77,0.0547945205479452
2020-04-07,0.75,-0.025974025974025983
2020-04-06,0.67,-0.10666666666666658
2020-04-03,0.62,-0.0746268656716419
2020-04-02,0.63,0.016129032258064502
2020-04-01,0.62,-0.015873015873015928
2020-03-31,0.7,0.12903225806451601
2020-03-30,0.7,0.0
2020-03-27,0.72,0.028571428571428692
2020-03-26,0.83,0.15277777777777768
2020-03-25,0.88,0.06024096385542177
2020-03-24,0.84,-0.045454545454545525
2020-03-23,0.76,-0.09523809523809523
2020-03-20,0.92,0.21052631578947367
2020-03-19,1.12,0.21739130434782616
2020-03-18,1.18,0.05357142857142838
2020-03-17,1.02,-0.13559322033898302
2020-03-16,0.73,-0.28431372549019607
2020-03-13,0.94,0.28767123287671237
2020-03-12,0.88,-0.06382978723404253
2020-03-11,0.82,-0.06818181818181823
2020-03-10,0.76,-0.07317073170731703
2020-03-09,0.54,-0.2894736842105263
2020-03-06,0.74,0.37037037037037024
2020-03-05,0.92,0.2432432432432432
2020-03-04,1.02,0.10869565217391308
2020-03-03,1.02,0.0
2020-03-02,1.1,0.07843137254901977
2020-02-28,1.13,0.027272727272727115
2020-02-27,1.3,0.15044247787610643
2020-02-26,1.33,0.023076923076922995
2020-02-25,1.33,0.0
2020-02-24,1.38,0.037593984962405846
2020-02-21,1.46,0.05797101449275366
